section_crn,subject,number,section,info,time,times_summary,locations_summary,times_long_summary,times_by_day
14598,MB&B,105D,04,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
14600,MB&B,105D,05,Discussion Section,W 4.00-4.50 ONLINE,W 4:00pm-4:50pm,ONLINE,W 4:00pm-4:50pm in ONLINE,"{'Wednesday': ('16:00', '16:50', 'ONLINE')}"
14602,MB&B,105D,06,Discussion Section,W 4.00-4.50 ONLINE,W 4:00pm-4:50pm,ONLINE,W 4:00pm-4:50pm in ONLINE,"{'Wednesday': ('16:00', '16:50', 'ONLINE')}"
14604,MB&B,105D,07,Discussion Section,W 4.00-4.50 ONLINE,W 4:00pm-4:50pm,ONLINE,W 4:00pm-4:50pm in ONLINE,"{'Wednesday': ('16:00', '16:50', 'ONLINE')}"
14606,MB&B,105D,08,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
14608,MB&B,105D,09,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
14610,MB&B,105D,10,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
14612,MB&B,105D,11,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
14614,MB&B,105D,12,Discussion Section,W 8.00-8.50p ONLINE,W 8:00pm-8:50pm,ONLINE,W 8:00pm-8:50pm in ONLINE,"{'Wednesday': ('20:00', '20:50', 'ONLINE')}"
14616,MB&B,105D,13,Discussion Section,W 8.00-8.50p ONLINE,W 8:00pm-8:50pm,ONLINE,W 8:00pm-8:50pm in ONLINE,"{'Wednesday': ('20:00', '20:50', 'ONLINE')}"
15525,MB&B,105D,14,Discussion Section,W 8.00-8.50p ONLINE,W 8:00pm-8:50pm,ONLINE,W 8:00pm-8:50pm in ONLINE,"{'Wednesday': ('20:00', '20:50', 'ONLINE')}"
15958,MB&B,300D,01,Discussion Section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
15959,MB&B,300D,02,Discussion Section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
15960,MB&B,300D,03,Discussion Section,T 8.00-8.50p,T 8:00pm-8:50pm,,T 8:00pm-8:50pm,"{'Tuesday': ('20:00', '20:50', '')}"
15961,MB&B,300D,04,Discussion Section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
15962,MB&B,300D,05,Discussion Section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
15963,MB&B,300D,06,Discussion Section,W 8.00-8.50p,W 8:00pm-8:50pm,,W 8:00pm-8:50pm,"{'Wednesday': ('20:00', '20:50', '')}"
14593,MCDB,105D,01,Discussion Section,W 4.00-4.50,W 4:00pm-4:50pm,,W 4:00pm-4:50pm,"{'Wednesday': ('16:00', '16:50', '')}"
14595,MCDB,105D,02,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
14597,MCDB,105D,03,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
14599,MCDB,105D,04,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
14601,MCDB,105D,05,Discussion Section,W 4.00-4.50 ONLINE,W 4:00pm-4:50pm,ONLINE,W 4:00pm-4:50pm in ONLINE,"{'Wednesday': ('16:00', '16:50', 'ONLINE')}"
14603,MCDB,105D,06,Discussion Section,W 4.00-4.50 ONLINE,W 4:00pm-4:50pm,ONLINE,W 4:00pm-4:50pm in ONLINE,"{'Wednesday': ('16:00', '16:50', 'ONLINE')}"
14605,MCDB,105D,07,Discussion Section,W 4.00-4.50 ONLINE,W 4:00pm-4:50pm,ONLINE,W 4:00pm-4:50pm in ONLINE,"{'Wednesday': ('16:00', '16:50', 'ONLINE')}"
14607,MCDB,105D,08,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
14609,MCDB,105D,09,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
14611,MCDB,105D,10,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
14613,MCDB,105D,11,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
14615,MCDB,105D,12,Discussion Section,W 8.00-8.50p ONLINE,W 8:00pm-8:50pm,ONLINE,W 8:00pm-8:50pm in ONLINE,"{'Wednesday': ('20:00', '20:50', 'ONLINE')}"
14617,MCDB,105D,13,Discussion Section,W 8.00-8.50p ONLINE,W 8:00pm-8:50pm,ONLINE,W 8:00pm-8:50pm in ONLINE,"{'Wednesday': ('20:00', '20:50', 'ONLINE')}"
15526,MCDB,105D,14,Discussion Section,W 8.00-8.50p ONLINE,W 8:00pm-8:50pm,ONLINE,W 8:00pm-8:50pm in ONLINE,"{'Wednesday': ('20:00', '20:50', 'ONLINE')}"
14623,MCDB,203LD,01,Lab Section,T 1.30-4.30 ONLINE,T 1:30pm-4:30pm,ONLINE,T 1:30pm-4:30pm in ONLINE,"{'Tuesday': ('13:30', '16:30', 'ONLINE')}"
14624,MCDB,203LD,02,Lab Section,W 1.30-4.30 ONLINE,W 1:30pm-4:30pm,ONLINE,W 1:30pm-4:30pm in ONLINE,"{'Wednesday': ('13:30', '16:30', 'ONLINE')}"
14618,MCDB,221LD,01,Lab Section,T 1.30-5.30 ONLINE,T 1:30pm-5:30pm,ONLINE,T 1:30pm-5:30pm in ONLINE,"{'Tuesday': ('13:30', '17:30', 'ONLINE')}"
14619,MCDB,221LD,02,Lab Section,W 1.30-5.30 ONLINE,W 1:30pm-5:30pm,ONLINE,W 1:30pm-5:30pm in ONLINE,"{'Wednesday': ('13:30', '17:30', 'ONLINE')}"
14620,MCDB,221LD,03,Lab Section,Th 1.30-5.30 ONLINE,Th 1:30pm-5:30pm,ONLINE,Th 1:30pm-5:30pm in ONLINE,"{'Thursday': ('13:30', '17:30', 'ONLINE')}"
14621,MCDB,221LD,04,Lab Section,F 1.30-5.30 ONLINE,F 1:30pm-5:30pm,ONLINE,F 1:30pm-5:30pm in ONLINE,"{'Friday': ('13:30', '17:30', 'ONLINE')}"
15046,MCDB,310D,01,Discussion Section,M 5.00-5.50 ONLINE,M 5:00pm-5:50pm,ONLINE,M 5:00pm-5:50pm in ONLINE,"{'Monday': ('17:00', '17:50', 'ONLINE')}"
15048,MCDB,310D,02,Discussion Section,M 7.00-7.50p ONLINE,M 7:00pm-7:50pm,ONLINE,M 7:00pm-7:50pm in ONLINE,"{'Monday': ('19:00', '19:50', 'ONLINE')}"
15050,MCDB,310D,03,Discussion Section,M 7.00-7.50p ONLINE,M 7:00pm-7:50pm,ONLINE,M 7:00pm-7:50pm in ONLINE,"{'Monday': ('19:00', '19:50', 'ONLINE')}"
15052,MCDB,310D,04,Discussion Section,M 8.00-8.50p ONLINE,M 8:00pm-8:50pm,ONLINE,M 8:00pm-8:50pm in ONLINE,"{'Monday': ('20:00', '20:50', 'ONLINE')}"
15054,MCDB,310D,05,Discussion Section,T 7.00-7.50p ONLINE,T 7:00pm-7:50pm,ONLINE,T 7:00pm-7:50pm in ONLINE,"{'Tuesday': ('19:00', '19:50', 'ONLINE')}"
15056,MCDB,310D,06,Discussion Section,T 7.00-7.50p ONLINE,T 7:00pm-7:50pm,ONLINE,T 7:00pm-7:50pm in ONLINE,"{'Tuesday': ('19:00', '19:50', 'ONLINE')}"
15577,MMES,121D,01,Discussion Section,T 1.30-2.20 ONLINE,T 1:30pm-2:20pm,ONLINE,T 1:30pm-2:20pm in ONLINE,"{'Tuesday': ('13:30', '14:20', 'ONLINE')}"
15579,MMES,121D,02,Discussion Section,Th 10.00-10.50p ONLINE,Th 10:00pm-10:50pm,ONLINE,Th 10:00pm-10:50pm in ONLINE,"{'Thursday': ('22:00', '22:50', 'ONLINE')}"
15581,MMES,121D,03,Discussion Section,W 10.30-11.20 ONLINE,W 10:30am-11:20am,ONLINE,W 10:30am-11:20am in ONLINE,"{'Wednesday': ('10:30', '11:20', 'ONLINE')}"
15583,MMES,121D,04,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
14481,MMES,144D,01,Discussion Section,M 1.30-2.20 ONLINE,M 1:30pm-2:20pm,ONLINE,M 1:30pm-2:20pm in ONLINE,"{'Monday': ('13:30', '14:20', 'ONLINE')}"
14483,MMES,144D,02,Discussion Section,W 5.00-5.50 ONLINE,W 5:00pm-5:50pm,ONLINE,W 5:00pm-5:50pm in ONLINE,"{'Wednesday': ('17:00', '17:50', 'ONLINE')}"
15547,MMES,456D,01,Discussion Section,,,,,{}
15545,MMES,456D,02,Discussion Section,,,,,{}
14456,NELC,311D,01,Discussion Section,Th 10.30-11.20 ONLINE,Th 10:30am-11:20am,ONLINE,Th 10:30am-11:20am in ONLINE,"{'Thursday': ('10:30', '11:20', 'ONLINE')}"
14459,NELC,311D,02,Discussion Section,Th 2.30-3.20 ONLINE,Th 2:30pm-3:20pm,ONLINE,Th 2:30pm-3:20pm in ONLINE,"{'Thursday': ('14:30', '15:20', 'ONLINE')}"
14462,NELC,311D,03,Discussion Section,F 1.30-2.20 ONLINE,F 1:30pm-2:20pm,ONLINE,F 1:30pm-2:20pm in ONLINE,"{'Friday': ('13:30', '14:20', 'ONLINE')}"
14465,NELC,311D,04,Discussion Section,F 2.30-3.20 ONLINE,F 2:30pm-3:20pm,ONLINE,F 2:30pm-3:20pm in ONLINE,"{'Friday': ('14:30', '15:20', 'ONLINE')}"
14468,NELC,311D,05,Discussion Section,W 9.25-10.15 ONLINE,W 9:25am-10:15am,ONLINE,W 9:25am-10:15am in ONLINE,"{'Wednesday': ('9:25', '10:15', 'ONLINE')}"
14471,NELC,311D,06,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
14173,PHIL,125D,01,Discussion Section,M 1.30-2.20 ONLINE,M 1:30pm-2:20pm,ONLINE,M 1:30pm-2:20pm in ONLINE,"{'Monday': ('13:30', '14:20', 'ONLINE')}"
14175,PHIL,125D,02,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
14177,PHIL,125D,03,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
14178,PHIL,179D,01,Discussion Section,M 11.35-12.25 ONLINE,M 11:35am-12:25am,ONLINE,M 11:35am-12:25am in ONLINE,"{'Monday': ('11:35', '12:25', 'ONLINE')}"
14179,PHIL,179D,02,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
14180,PHIL,179D,03,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
14181,PHIL,179D,04,Discussion Section,Th 2.30-3.20 ONLINE,Th 2:30pm-3:20pm,ONLINE,Th 2:30pm-3:20pm in ONLINE,"{'Thursday': ('14:30', '15:20', 'ONLINE')}"
14182,PHIL,179D,05,Discussion Section,M 7.00-7.50p ONLINE,M 7:00pm-7:50pm,ONLINE,M 7:00pm-7:50pm in ONLINE,"{'Monday': ('19:00', '19:50', 'ONLINE')}"
14183,PHIL,179D,06,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15964,PHIL,179D,07,Discussion Section,M 7.00-7.50p ONLINE,M 7:00pm-7:50pm,ONLINE,M 7:00pm-7:50pm in ONLINE,"{'Monday': ('19:00', '19:50', 'ONLINE')}"
15965,PHIL,179D,08,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
14185,PHIL,182D,01,Discussion Section,,,,,{}
14188,PHIL,182D,02,Discussion Section,,,,,{}
14191,PHIL,182D,03,Discussion Section,,,,,{}
14194,PHIL,182D,04,Discussion Section,,,,,{}
14197,PHIL,182D,05,Discussion Section,,,,,{}
14200,PHIL,182D,06,Discussion Section,,,,,{}
14202,PHIL,281D,01,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
14203,PHIL,281D,02,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
14204,PHIL,281D,03,Discussion Section,T 10.30-11.20 ONLINE,T 10:30am-11:20am,ONLINE,T 10:30am-11:20am in ONLINE,"{'Tuesday': ('10:30', '11:20', 'ONLINE')}"
14205,PHIL,281D,04,Discussion Section,T 2.30-3.20 ONLINE,T 2:30pm-3:20pm,ONLINE,T 2:30pm-3:20pm in ONLINE,"{'Tuesday': ('14:30', '15:20', 'ONLINE')}"
14908,PHYS,165LD,01,Lab Section,M 1.30-4.30 ONLINE,M 1:30pm-4:30pm,ONLINE,M 1:30pm-4:30pm in ONLINE,"{'Monday': ('13:30', '16:30', 'ONLINE')}"
14909,PHYS,165LD,02,Lab Section,M 1.30-4.30 ONLINE,M 1:30pm-4:30pm,ONLINE,M 1:30pm-4:30pm in ONLINE,"{'Monday': ('13:30', '16:30', 'ONLINE')}"
14910,PHYS,165LD,03,Lab Section,T 1.30-4.30,T 1:30pm-4:30pm,,T 1:30pm-4:30pm,"{'Tuesday': ('13:30', '16:30', '')}"
14911,PHYS,165LD,04,Lab Section,T 1.30-4.30 ONLINE,T 1:30pm-4:30pm,ONLINE,T 1:30pm-4:30pm in ONLINE,"{'Tuesday': ('13:30', '16:30', 'ONLINE')}"
14912,PHYS,165LD,05,Lab Section,T 1.30-4.30 ONLINE,T 1:30pm-4:30pm,ONLINE,T 1:30pm-4:30pm in ONLINE,"{'Tuesday': ('13:30', '16:30', 'ONLINE')}"
14913,PHYS,165LD,06,Lab Section,W 1.30-4.30 ONLINE,W 1:30pm-4:30pm,ONLINE,W 1:30pm-4:30pm in ONLINE,"{'Wednesday': ('13:30', '16:30', 'ONLINE')}"
14914,PHYS,165LD,07,Lab Section,W 1.30-4.30 ONLINE,W 1:30pm-4:30pm,ONLINE,W 1:30pm-4:30pm in ONLINE,"{'Wednesday': ('13:30', '16:30', 'ONLINE')}"
14915,PHYS,165LD,08,Lab Section,W 1.30-4.30 ONLINE,W 1:30pm-4:30pm,ONLINE,W 1:30pm-4:30pm in ONLINE,"{'Wednesday': ('13:30', '16:30', 'ONLINE')}"
14916,PHYS,165LD,09,Lab Section,Th 11.35-2.35 ONLINE,Th 11:35am-2:35pm,ONLINE,Th 11:35am-2:35pm in ONLINE,"{'Thursday': ('11:35', '14:35', 'ONLINE')}"
14917,PHYS,165LD,10,Lab Section,Th 11.35-2.35,Th 11:35am-2:35pm,,Th 11:35am-2:35pm,"{'Thursday': ('11:35', '14:35', '')}"
14918,PHYS,165LD,11,Lab Section,Th 3.30-6.30p ONLINE,Th 3:30pm-6:30pm,ONLINE,Th 3:30pm-6:30pm in ONLINE,"{'Thursday': ('15:30', '18:30', 'ONLINE')}"
14919,PHYS,165LD,12,Lab Section,Th 3.30-6.30p ONLINE,Th 3:30pm-6:30pm,ONLINE,Th 3:30pm-6:30pm in ONLINE,"{'Thursday': ('15:30', '18:30', 'ONLINE')}"
14920,PHYS,165LD,13,Lab Section,Th 3.30-6.30p,Th 3:30pm-6:30pm,,Th 3:30pm-6:30pm,"{'Thursday': ('15:30', '18:30', '')}"
14921,PHYS,165LD,14,Lab Section,Th 3.30-6.30p ONLINE,Th 3:30pm-6:30pm,ONLINE,Th 3:30pm-6:30pm in ONLINE,"{'Thursday': ('15:30', '18:30', 'ONLINE')}"
14922,PHYS,165LD,15,Lab Section,Th 3.30-6.30p ONLINE,Th 3:30pm-6:30pm,ONLINE,Th 3:30pm-6:30pm in ONLINE,"{'Thursday': ('15:30', '18:30', 'ONLINE')}"
14923,PHYS,165LD,16,Lab Section,F 8.20-11.20 ONLINE,F 8:20am-11:20am,ONLINE,F 8:20am-11:20am in ONLINE,"{'Friday': ('8:20', '11:20', 'ONLINE')}"
14906,PHYS,165LD,17,Lab Section,F 8.20-11.20 ONLINE,F 8:20am-11:20am,ONLINE,F 8:20am-11:20am in ONLINE,"{'Friday': ('8:20', '11:20', 'ONLINE')}"
14907,PHYS,165LD,18,Lab Section,F 11.35-2.35 ONLINE,F 11:35am-2:35pm,ONLINE,F 11:35am-2:35pm in ONLINE,"{'Friday': ('11:35', '14:35', 'ONLINE')}"
15620,PHYS,165LD,19,Lab Section,F 11.35-2.35 ONLINE,F 11:35am-2:35pm,ONLINE,F 11:35am-2:35pm in ONLINE,"{'Friday': ('11:35', '14:35', 'ONLINE')}"
16088,PHYS,165LD,20,Lab Section,F 11.35-2.35,F 11:35am-2:35pm,,F 11:35am-2:35pm,"{'Friday': ('11:35', '14:35', '')}"
16092,PHYS,165LD,21,Lab Section,,,,,{}
14876,PHYS,170D,01,Discussion Section,T 7.00-7.50p ONLINE,T 7:00pm-7:50pm,ONLINE,T 7:00pm-7:50pm in ONLINE,"{'Tuesday': ('19:00', '19:50', 'ONLINE')}"
14877,PHYS,170D,02,Discussion Section,T 7.00-7.50p ONLINE,T 7:00pm-7:50pm,ONLINE,T 7:00pm-7:50pm in ONLINE,"{'Tuesday': ('19:00', '19:50', 'ONLINE')}"
14878,PHYS,170D,03,Discussion Section,T 7.00-7.50p ONLINE,T 7:00pm-7:50pm,ONLINE,T 7:00pm-7:50pm in ONLINE,"{'Tuesday': ('19:00', '19:50', 'ONLINE')}"
14879,PHYS,170D,04,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
14880,PHYS,170D,05,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
14881,PHYS,170D,06,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15985,PHYS,170D,07,Discussion Section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
15986,PHYS,170D,08,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
15987,PHYS,170D,09,Discussion Section,,,,,{}
15057,PHYS,205LD,01,Lab Section,T 1.30-4.30 ONLINE,T 1:30pm-4:30pm,ONLINE,T 1:30pm-4:30pm in ONLINE,"{'Tuesday': ('13:30', '16:30', 'ONLINE')}"
15058,PHYS,205LD,02,Lab Section,W 1.30-4.30 ONLINE,W 1:30pm-4:30pm,ONLINE,W 1:30pm-4:30pm in ONLINE,"{'Wednesday': ('13:30', '16:30', 'ONLINE')}"
15059,PHYS,205LD,03,Lab Section,Th 1.30-4.30 ONLINE,Th 1:30pm-4:30pm,ONLINE,Th 1:30pm-4:30pm in ONLINE,"{'Thursday': ('13:30', '16:30', 'ONLINE')}"
15060,PHYS,205LD,04,Lab Section,F 9.00-12.00 ONLINE,F 9:00am-12:00am,ONLINE,F 9:00am-12:00am in ONLINE,"{'Friday': ('9:00', '12:00', 'ONLINE')}"
15061,PHYS,206LD,01,Lab Section,T 1.30-4.30 ONLINE,T 1:30pm-4:30pm,ONLINE,T 1:30pm-4:30pm in ONLINE,"{'Tuesday': ('13:30', '16:30', 'ONLINE')}"
15062,PHYS,206LD,02,Lab Section,W 1.30-4.30 ONLINE,W 1:30pm-4:30pm,ONLINE,W 1:30pm-4:30pm in ONLINE,"{'Wednesday': ('13:30', '16:30', 'ONLINE')}"
15063,PHYS,206LD,03,Lab Section,Th 1.30-4.30 ONLINE,Th 1:30pm-4:30pm,ONLINE,Th 1:30pm-4:30pm in ONLINE,"{'Thursday': ('13:30', '16:30', 'ONLINE')}"
15064,PHYS,206LD,04,Lab Section,F 9.00-12.00 ONLINE,F 9:00am-12:00am,ONLINE,F 9:00am-12:00am in ONLINE,"{'Friday': ('9:00', '12:00', 'ONLINE')}"
15345,PLSC,113D,01,Discussion Section,F 9.25-10.15 ONLINE,F 9:25am-10:15am,ONLINE,F 9:25am-10:15am in ONLINE,"{'Friday': ('9:25', '10:15', 'ONLINE')}"
15344,PLSC,113D,02,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15796,PLSC,114D,01,Discussion Section,Th 4.30-5.20,Th 4:30pm-5:20pm,,Th 4:30pm-5:20pm,"{'Thursday': ('16:30', '17:20', '')}"
15797,PLSC,114D,02,Discussion Section,Th 8.00-8.50p,Th 8:00pm-8:50pm,,Th 8:00pm-8:50pm,"{'Thursday': ('20:00', '20:50', '')}"
15798,PLSC,114D,03,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
15799,PLSC,114D,04,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
15800,PLSC,114D,05,Discussion Section,Th 3.30-4.20,Th 3:30pm-4:20pm,,Th 3:30pm-4:20pm,"{'Thursday': ('15:30', '16:20', '')}"
15801,PLSC,114D,06,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
15795,PLSC,114D,07,Discussion Section,Th 10.00-10.50p,Th 10:00pm-10:50pm,,Th 10:00pm-10:50pm,"{'Thursday': ('22:00', '22:50', '')}"
16089,PLSC,114D,08,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
15787,PLSC,116D,01,Discussion Section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
15788,PLSC,116D,02,Discussion Section,T 8.00-8.50p,T 8:00pm-8:50pm,,T 8:00pm-8:50pm,"{'Tuesday': ('20:00', '20:50', '')}"
15789,PLSC,116D,03,Discussion Section,W 9.25-10.15,W 9:25am-10:15am,,W 9:25am-10:15am,"{'Wednesday': ('9:25', '10:15', '')}"
15790,PLSC,116D,04,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
15791,PLSC,116D,05,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
15792,PLSC,116D,06,Discussion Section,F 1.30-2.20,F 1:30pm-2:20pm,,F 1:30pm-2:20pm,"{'Friday': ('13:30', '14:20', '')}"
15793,PLSC,116D,07,Discussion Section,F 2.30-3.20,F 2:30pm-3:20pm,,F 2:30pm-3:20pm,"{'Friday': ('14:30', '15:20', '')}"
15794,PLSC,116D,08,Discussion Section,,,,,{}
15578,PLSC,121D,01,Discussion Section,T 1.30-2.20 ONLINE,T 1:30pm-2:20pm,ONLINE,T 1:30pm-2:20pm in ONLINE,"{'Tuesday': ('13:30', '14:20', 'ONLINE')}"
15580,PLSC,121D,02,Discussion Section,Th 10.00-10.50p ONLINE,Th 10:00pm-10:50pm,ONLINE,Th 10:00pm-10:50pm in ONLINE,"{'Thursday': ('22:00', '22:50', 'ONLINE')}"
15582,PLSC,121D,03,Discussion Section,W 10.30-11.20 ONLINE,W 10:30am-11:20am,ONLINE,W 10:30am-11:20am in ONLINE,"{'Wednesday': ('10:30', '11:20', 'ONLINE')}"
15584,PLSC,121D,04,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
15831,PLSC,172D,01,Discussion Section,,,,,{}
15828,PLSC,175D,01,Discussion Section,,,,,{}
15830,PLSC,186D,01,Discussion Section,,,,,{}
15804,PLSC,254D,01,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
15805,PLSC,254D,02,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
15806,PLSC,254D,03,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
15807,PLSC,254D,04,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
15802,PLSC,277D,01,Discussion Section,F 2.30-3.20,F 2:30pm-3:20pm,,F 2:30pm-3:20pm,"{'Friday': ('14:30', '15:20', '')}"
15803,PLSC,277D,02,Discussion Section,,,,,{}
15634,PLSC,290D,01,Discussion section,M 7.00-7.50p ONLINE,M 7:00pm-7:50pm,ONLINE,M 7:00pm-7:50pm in ONLINE,"{'Monday': ('19:00', '19:50', 'ONLINE')}"
15636,PLSC,290D,02,Discussion section,M 8.00-8.50p ONLINE,M 8:00pm-8:50pm,ONLINE,M 8:00pm-8:50pm in ONLINE,"{'Monday': ('20:00', '20:50', 'ONLINE')}"
